ID,Name,Lat,Lon,Population,Area,Distance travelled,Road length
75205,Ripon (WI),43.844864,-88.839453,7930,9.60885588935,,
98182,Zephyrhills (FL),28.285371,-82.199122,66609,112.651532859,1937650.176,362.0
17420,Clayton (GA),34.889025,-83.396521,3372,10.1035436184,,
52525,McCook (NE),40.205058,-100.618294,7563,12.0227248082,,
38823,High Springs (FL),29.826776,-82.596478,3022,6.15899172638,,
12241,Cairo (GA),30.876091,-84.205905,9414,16.7908929193,,
61921,New Boston (TX),33.463558,-94.424873,4707,11.6627164608,,
79957,Schuyler (NE),41.4499,-97.065277,6255,6.57079983592,,
39592,Holton (KS),39.464173,-95.741201,3245,3.79692256975,,
60436,Mount Vernon (MO),37.102867,-93.81812,4559,7.55240532974,,
90892,Virginia Beach (VA),36.908627,-76.309596,1439666,1334.99901152,58623573.888,6665.0
43604,Justin (TX),33.082294,-97.299874,2986,4.23204057229,,
53929,Manistique (MI),45.965465,-86.256495,3482,8.9717188142,,
10081,Brewton (AL),31.107036,-87.064824,6866,15.2886998153,,
20827,Craig (CO),40.519996,-107.556848,10021,14.7240824073,,
05032,Barbourville (KY),36.860742,-83.854763,6300,13.0897999096,,
79363,Santa Fe (NM),35.643647,-106.00774,89284,137.492108825,3769083.648,671.0
90541,Victorville--Hesperia (CA),34.476883,-117.310824,328454,432.082536471,8405603.712,1274.0
49285,Lewisburg (WV),37.78858,-80.452317,6959,17.3581003155,,
54496,Marinette--Menominee (WI--MI),45.101353,-87.616729,19431,24.4909275713,,
09622,Brainerd (MN),46.358486,-94.218876,19812,45.9256691725,,
63568,North Brookfield (MA),42.229791,-72.041041,7194,20.2148572012,,
17047,Clanton (AL),32.859117,-86.651536,5785,17.301120577,,
63298,Nocona (TX),33.785013,-97.728017,2953,5.24213593532,,
68077,Paw Paw (MI),42.18332,-85.832807,8684,22.95765461,,
52633,McKenzie (TN),36.135975,-88.512138,5066,10.116493559,,
21448,Crozet (VA),38.064915,-78.693093,5527,9.03646851696,,
87247,Thayer (MO--AR),36.51224,-91.544501,2985,5.89222295101,,
48394,Lawton (OK),34.618348,-98.416482,94457,114.151135975,3044878.848,459.0
20449,Corydon (IN),38.22547,-86.140301,5506,9.51043634115,,
36109,Guymon (OK),36.688117,-101.474537,11338,12.512232561,,
02224,Anacortes (WA),48.48661,-122.628592,16712,24.5712172028,,
39997,Hoosick Falls (NY),42.901018,-73.350027,3592,4.20614069119,,
46895,Lake Montezuma (AZ),34.63818,-111.782155,3429,7.33225634036,,
42643,Jasper (FL),30.516287,-82.956612,5404,5.68243391408,,
85114,Storm Lake (IA),42.643693,-95.202639,11364,9.80051500951,,
41995,Jacksboro (TX),33.223873,-98.168086,4231,5.6643039973,,
09532,Brackettville (TX),29.302599,-100.412224,2862,7.11469733909,,
36433,Hamilton (NY),42.825741,-75.544692,4427,4.77334808735,,
71128,Port Hadlock-Irondale (WA),48.043463,-122.777922,4305,9.95850428424,,
27874,Espanola (NM),35.9869,-106.085956,26418,74.0762499437,,
80875,Shady Cove (OR),42.616596,-122.814696,3379,6.4905102045,,
33355,Girard (KS),37.510162,-94.843853,2547,3.86167227251,,
58357,Monroe (MI),41.92097,-83.388802,51240,83.1386183418,2640933.504,241.0
14968,Central City (NE),41.114711,-98.003415,2821,4.36671995403,,
26875,Elkins (WV),38.934469,-79.846002,11061,15.8533172234,,
07489,Bicknell (IN),38.776776,-87.305074,3217,4.3848498708,,
29089,Fargo (ND--MN),46.862422,-96.820912,176676,181.993284537,5198181.12,706.0
69184,Phoenix--Mesa (AZ),33.494067,-111.970041,3629114,2969.60266767,124772440.32,12577.0
38728,Higginsville (MO),39.07455,-93.724928,4621,4.9624172194,,
94739,Whispering Pines (NC),35.25083,-79.37939,3514,11.2819882086,,
69034,Phelan (CA),34.43268,-117.551778,6629,37.8682161612,,
83575,Spearfish (SD),44.494441,-103.855253,11459,15.7238178178,,
37702,Havre (MT),48.544435,-109.680487,9657,10.9634196711,,
51823,Lowell (MI),42.934428,-85.388575,6803,12.4941026443,,
26146,Edgefield (SC),33.785197,-81.925195,4562,7.07066754122,,
63163,New Ulm (MN),44.308068,-94.463747,13367,18.5028750602,,
11323,Buffalo (MO),37.645096,-93.098472,3031,5.50890471068,,
29710,Fillmore (CA),34.4019,-118.91565,15081,6.9670680168,,
68671,Perry (MI),42.830446,-84.226671,4290,9.4715865195,,
95671,Willits (CA),39.422331,-123.367182,8053,13.5611777457,,
24013,Dexter (MO),36.792409,-89.968991,9053,15.1022206714,,
80985,Shamokin--Mount Carmel (PA),40.790513,-76.576697,30185,21.2068226474,,
11863,Burns (OR),43.582651,-119.055231,4131,6.51123010938,,
90163,Vandalia (MO),39.309316,-91.487893,3656,3.17273543516,,
08758,Boiling Springs (NC),35.256034,-81.657863,4549,9.50525636493,,
08209,Blanchard (OK),35.154806,-97.657234,3434,8.46408114458,,
71236,Portland (IN),40.434019,-84.980495,6006,7.67413477093,,
78364,Salisbury (MD--DE),38.384105,-75.542904,98081,183.109569413,2751978.24,473.0
85802,Sunrise Shores (TX),32.220354,-95.497068,3514,8.55732071655,,
83359,Southold (NY),41.081036,-72.395374,9810,28.7851278583,,
79093,San Juan (PR),18.288155,-66.116262,2148346,2244.71679535,50290390.656,7714.0
46963,Lake of the Pines (CA),39.009741,-121.034108,7926,19.8885186993,,
07003,Benson (NC),35.383812,-78.546691,3107,6.59151974081,,
76015,Rocky Mount (VA),37.004019,-79.885005,6048,18.8810133243,,
23635,DeQuincy (LA),30.453771,-93.438722,5017,12.4759727275,,
42346,Jacksonville (FL),30.240149,-81.642722,1065219,1373.61573425,50642836.992,5437.0
24337,Dodge City (KS),37.756788,-100.011964,27316,27.8889919721,,
51796,Lowell (IN),41.299639,-87.417441,9844,13.0690800048,,
87669,Tipton (CA),36.059652,-119.31141,2543,1.73788202204,,
58303,Monroe (GA),33.801243,-83.71084,15854,37.228489098,,
28441,Evergreen (CO),39.658927,-105.311387,13556,35.1953484314,,
84439,Starke (FL),29.94531,-82.104755,5676,11.7067462587,,
79768,Savannah (GA),32.04484,-81.151747,260677,428.627492332,11592104.832,1256.0
12214,Cadiz (OH),40.265314,-80.988254,2521,4.47031947844,,
94429,West Point (NE),41.840787,-96.708516,3180,3.92642197527,,
31735,Fremont (MI),43.465758,-85.951597,4496,8.16105253567,,
04587,Aztec (NM),36.833747,-107.9963,8456,16.3531849287,,
62164,New Castle (PA),40.994128,-80.340103,41907,74.130639694,,
78148,Salem (MO),37.642329,-91.541001,4921,8.99761869531,,
33598,Glens Falls (NY),43.321329,-73.654039,65443,107.616595973,3303983.232,527.0
68212,Pearsall (TX),28.898349,-99.096173,9460,10.6655710384,,
37675,Havelock (NC),34.899539,-76.904754,21596,34.8249801316,,
40807,Huntsville (TX),30.710019,-95.54429,36928,43.8925285059,,
98074,Zanesville (OH),39.95389,-82.016093,42132,72.4341974818,,
76474,Round Lake Beach--McHenry--Grayslake (IL--WI),42.408244,-88.150626,290373,395.232185637,584191.872,226.0
88030,Tonkawa (OK),36.68333,-97.30674,3141,3.8590822844,,
12889,Cambridge City (IN),39.807266,-85.151127,3805,7.99011332039,,
66916,Pahokee (FL),26.818669,-80.657715,7179,10.0439738919,,
97831,Youngstown (OH--PA),41.144766,-80.681079,387550,624.420233521,15329001.6,2614.0
50311,Little Falls (MN),45.978977,-94.361,9024,16.291025214,,
40645,Humboldt (TN),35.817548,-88.89869,8769,15.5243887334,,
11040,Brunswick (ME),43.911044,-69.927941,29159,63.6256479185,,
34381,Grandview (WA),46.240153,-119.846969,18407,28.5701588451,,
26659,Elgin (TX),30.349496,-97.379103,10043,12.3361133695,,
02980,Arcola (IL),39.684596,-88.302758,2874,3.49389396084,,
39295,Hoisington (KS),38.517669,-98.777324,2709,2.83603698082,,
15562,Charlestown (NH),43.250913,-72.417035,2815,6.48274024017,,
29872,Flint (MI),42.988756,-83.694698,356218,610.985965193,16190000.64,1994.0
66268,Othello (WA),46.808052,-119.184606,11207,20.3391766305,,
77878,St. Marys (PA),41.419381,-78.532494,9585,17.2829906603,,
79309,Santa Clarita (CA),34.429887,-118.521858,258653,198.729787706,4102217.856,259.0
29062,Falls City (NE),40.061258,-95.600286,4133,4.7862980279,,
24931,Duncan (OK),34.515253,-97.962302,21301,30.4349502846,,
30736,Fort Irwin (CA),35.261739,-116.690639,8845,7.97716337983,,
40240,Hot Springs (SD),43.431523,-103.478568,3550,5.4622849247,,
31600,Fredericksburg (VA),38.282122,-77.508156,141238,201.524384877,9321320.448,790.0
34470,Granite Falls (WA),48.097647,-121.970597,6129,12.2661836906,,
23203,Del Rio (TX),29.369159,-100.881893,43914,50.2664892454,,
47044,Lake Pocotopaug--East Hampton (CT),41.586778,-72.518933,9450,26.4126987492,,
31465,Franklinton (LA),30.847326,-90.148715,3506,7.41513595989,,
50959,Logan (UT),41.725005,-111.836455,94983,113.778177687,2924178.048,984.0
88408,Trenton (IL),38.608335,-89.682482,2736,3.05877595831,,
72316,Princeton (IN),38.354095,-87.574312,8645,9.99217412968,,
47287,Lamar (CO),38.084581,-102.618225,7796,12.6132420973,,
93700,Wellington (KS),37.269021,-97.398772,7783,10.2693028575,,
39187,Hobart (OK),35.025518,-99.096218,3622,4.48067943088,,
82117,Silverton (OR),45.003684,-122.77545,9614,10.0362039276,,
87139,Terre Haute (IN),39.514587,-87.374197,92742,138.434864497,4102217.856,694.0
27496,Emmitsburg (MD--PA),39.723091,-77.36066,6366,13.3824685661,,
89461,Union (MO),38.447391,-91.007341,8658,13.5559977695,,
59248,Morganfield (KY),37.687883,-87.909588,5210,7.79068423589,,
35380,Greenville (NC),35.582955,-77.370517,117798,168.862044818,3996001.152,552.0
28624,Fairdale (PA),39.88258,-79.960841,4166,9.1219381246,,
58020,Mojave (CA),35.05267,-118.175901,3236,5.12558647035,,
27685,Enterprise (AL),31.328419,-85.793947,36427,92.8433037912,,
50554,Livermore Falls (ME),44.485303,-70.191785,3092,5.50890471068,,
91567,Walton (NY),42.169811,-75.130478,3067,3.57936356848,,
35839,Guadalupe (CA),34.965323,-120.574576,7080,2.74279740885,,
80092,Scottsboro (AL),34.649626,-86.035144,10069,28.7877178464,,
44830,Keystone Heights (FL),29.792395,-82.031304,6544,19.906648616,,
08974,Bonita Springs (FL),26.210606,-81.744876,310298,484.224177108,13079138.688,1381.0
44506,Kenosha (WI--IL),42.568961,-87.866319,124064,132.625521166,3249265.536,537.0
67996,Pawleys Island (SC),33.454828,-79.131683,11532,33.8304246972,,
73747,Red Bud (IL),38.209467,-89.997465,3695,5.87150304613,,
38215,Hemet (CA),33.753011,-116.979374,163379,127.158056265,2199973.248,372.0
26038,Eau Claire (WI),44.860855,-91.447201,102852,178.706589625,3820582.656,858.0
48745,Lee (MA),42.318692,-73.266222,8049,29.4662947313,,
31519,Frederick (MD),39.415817,-77.408163,141576,190.08958737,6141256.704,663.0
32896,Genoa (OH),41.536928,-83.366423,3118,7.02663774334,,
65161,Olean (NY),42.085264,-78.424533,22324,35.6641362793,,
61111,Nappanee (IN),41.444323,-85.996296,6937,10.4765019063,,
88867,Tularosa (NM),33.076683,-106.018322,2735,4.90025750476,,
72559,Provo--Orem (UT),40.276462,-111.734601,482819,437.63547098,15901928.064,2737.0
01981,American Falls (ID),42.782316,-112.853104,4488,3.73735284321,,
07597,Big Pine Key (FL),24.664177,-81.418596,7540,19.7382993889,,
43345,Jonesboro (AR),35.831646,-90.686041,65419,121.592171816,2644152.192,624.0
86059,Swanton (VT),44.9202,-73.113457,3055,4.28125034639,,
47132,Lakes--Knik-Fairview--Wasilla (AK),61.586613,-149.355002,44236,135.588467564,,
05869,Bay City (MI),43.608621,-83.890506,70585,104.449040514,2912912.64,474.0
76879,Russells Point (OH),40.468186,-83.890087,6523,13.9082361525,,
19060,Columbiana (AL),33.169471,-86.608767,2642,6.98260794547,,
23689,Dermott (AR),33.525411,-91.438467,2816,5.06601674382,,
15211,Champaign (IL),40.098548,-88.24774,145361,121.467852387,3802879.872,599.0
39079,Hilton Head Island (SC),32.155559,-80.748419,68998,175.137586009,,
37189,Harrisonville (MO),38.651687,-94.349926,9358,14.4184638102,,
86734,Taylor (TX),30.579913,-97.418407,14436,16.8970824318,,
82023,Silt (CO),39.549684,-107.652692,2966,3.02251612476,,
92728,Watertown (WI),43.192195,-88.725581,23347,23.3927726126,,
73153,Racine (WI),42.735978,-87.837451,133700,127.971312532,2500920.576,576.0
32437,Gallup (NM),35.521091,-108.741127,23114,31.4657655525,,
50176,Lisbon (OH),40.768178,-80.702497,5740,7.57830521084,,
96265,Windsor (MO),38.52942,-93.521511,2577,3.38770444832,,
93916,West Bend (WI),43.442238,-88.152993,68444,99.6834623906,,
58654,Montgomery (PA),41.176477,-76.88489,6453,7.49801557942,,
76744,Rupert (ID),42.617975,-113.683344,6346,8.16623251189,,
00901,Albany (GA),31.591097,-84.168827,95779,183.487707677,4536740.736,815.0
96481,Winnsboro (LA),32.162863,-91.717889,5361,9.46381655517,,
32761,Geneseo (IL),41.449963,-90.154855,6531,7.89946373652,,
60223,Mount Shasta--Weed (CA),41.323604,-122.32464,7746,18.9379930628,,
19207,Columbus (NE),41.436548,-97.354859,22106,20.7898345617,,
77662,St. Johns (MI),42.991428,-84.558099,8425,10.914209897,,
42508,Jamestown (ND),46.913177,-98.698921,15284,25.5476427204,,
25687,East Liverpool (OH--WV--PA),40.642714,-80.568113,31564,62.9237611406,,
76906,Russellville (AL),34.51731,-87.71984,9866,19.6916796029,,
13753,Carlisle (IA),41.500208,-93.492609,3968,3.87203222495,,
84979,Stigler (OK),35.257269,-95.121041,2843,5.99064249921,,
97021,Woodland (WA),45.913346,-122.743974,5863,8.97948877853,,
39916,Hood River (OR--WA),45.706903,-121.524161,14653,27.0524258125,,
69481,Pine City (MN),45.829274,-92.966941,3032,4.79924796845,,
67078,Palestine (TX),31.756601,-95.641311,19254,44.0945475785,,
17533,Cleburne (TX),32.339514,-97.397996,35122,45.1460827513,,
51755,Louisville/Jefferson County (KY--IN),38.231406,-85.674529,972546,1234.70172195,,
43291,Johnstown (PA),40.303142,-78.896776,69014,100.012390881,1728435.456,510.0
19666,Connell (WA),46.679763,-118.852017,4076,7.01886777901,,
82333,Skaneateles (NY),42.950945,-76.428007,3524,7.26491664949,,
27261,El Paso de Robles (Paso Robles)--Atascadero (CA),35.453503,-120.633813,65088,81.4395861414,,
32383,Galliano--Larose--Cut Off (LA),29.4906,-90.322196,21437,41.807588077,,
16140,Chesnee (SC),35.141589,-81.859807,3003,10.751040646,,
32167,Gainesville (FL),29.656816,-82.371039,187781,225.429975136,6736713.984,1019.0
44047,Kasson (MN),44.044218,-92.754218,7048,11.1576687793,,
56764,Middlefield (OH),41.456652,-81.091903,4858,15.8636771758,,
17236,Clarksburg (WV),39.284691,-80.329376,43988,99.8259117367,,
86830,Tea (SD),43.45186,-96.835375,3784,3.52756380628,,
70993,Port Arthur (TX),29.962028,-93.954763,153150,273.388784975,,
43723,Kalamazoo (MI),42.250182,-85.592401,209703,341.059994321,8146499.328,1143.0
60085,Mount Pleasant (IA),40.964994,-91.546303,8636,14.9675412896,,
56980,Midland (MI),43.616301,-84.219878,59014,116.217946487,,
61840,New Bern (NC),35.070213,-77.050418,50503,112.433973858,,
37216,Harrodsburg (KY),37.763961,-84.84605,8715,13.5844876387,,
55603,Mauldin--Simpsonville (SC),34.766635,-82.255761,120577,216.429766452,2994989.184,338.0
90959,Vistancia (AZ),33.730818,-112.330205,6615,6.48274024017,,
02116,Amite City (LA),30.733526,-90.52111,6161,18.168766594,,
42439,Jackson--Wellston (OH),39.042424,-82.636141,11768,16.4464245006,,
46396,Lahaina (HI),20.880599,-156.682539,21331,16.948882194,,
43129,Jim Thorpe (PA),40.881394,-75.748269,5594,6.89454834971,,
82937,Somerset (WI),45.127718,-92.671838,2604,5.33537550729,,
93457,Weatherford (OK),35.536011,-98.692339,10713,9.80569498573,,
96130,Winder (GA),33.97361,-83.716779,37831,119.048803492,,
81226,Shelby (OH),40.883779,-82.662294,9305,13.1105198145,,
80065,Scottsbluff (NE),41.854912,-103.667671,25946,34.0635236271,,
26227,Edinboro (PA),41.876696,-80.129846,7263,7.2416067565,,
64432,Oakhurst (CA),37.326943,-119.6415,2913,9.73058533053,,
21232,Crookston (MN),47.775021,-96.607496,7964,10.4998117993,,
63190,New Wilmington (PA),41.118992,-80.330891,2638,3.13647560162,,
20632,Country Lakes (MD),38.405786,-76.804639,2603,8.66351022907,,
98209,Zimmerman (MN),45.456045,-93.606723,8110,24.4961075476,,
17128,Claremore (OK),36.295445,-95.635401,25164,53.9054225404,,
75745,Rock Hill (SC),34.957902,-81.040421,104996,247.649483134,3506760.576,453.0
25228,Durham (NC),35.980955,-78.947743,347602,470.712209137,16317138.816,1667.0
13321,Canton (MS),32.616925,-90.022124,15321,27.6429431016,,
38580,Heyworth (IL),40.318434,-88.968699,3016,4.36153997781,,
60409,Mount Vernon (KY),37.354144,-84.345792,2626,4.82514784956,,
64189,Norwood Young America (MN),44.773658,-93.918396,3486,4.84068777822,,
53038,Madison (FL),30.465795,-83.413508,3843,5.18256620878,,
36730,Hannibal (MO),39.709098,-91.389416,18472,27.3399144927,,
03844,Atlanta (TX),33.125525,-94.167911,5732,19.3264912793,,
74341,Rhinelander (WI),45.646262,-89.428943,9010,22.6546260011,,
00766,Akron (OH),41.066225,-81.491897,569499,842.722561377,23184209.664,3385.0
59383,Morrison (IL),41.809183,-89.965195,4139,5.35350542406,,
09433,Bowling Green (OH),41.375434,-83.64958,30738,31.854263769,,
70156,Plattsburgh (NY),44.684554,-73.489264,29438,67.1091819269,,
45478,Kittanning--Ford City (PA),40.813972,-79.528635,14072,20.0749978432,,
81820,Sidney (NE),41.136849,-102.978402,6373,8.30609186985,,
72532,Provincetown (MA),42.061194,-70.187889,3152,5.11781650602,,
34826,Greenbrier (AR),35.229247,-92.383129,4069,13.2451991963,,
97352,Wright City (MO),38.829393,-91.033654,2938,5.73682366439,,
21286,Crosby (MN),46.479232,-93.934414,3478,5.56847443722,,
97359,Wrightstown (WI),44.320288,-88.162217,2524,3.82282245086,,
42724,Jasper (TN),35.087787,-85.622458,3281,7.97716337983,,
75691,Rockdale (TX),30.655734,-97.0096,5459,8.27501201252,,
20125,Corinth (NY),43.259938,-73.831618,3995,7.22865681595,,
78742,Sandusky (MI),43.420193,-82.831795,2775,4.58427895529,,
41293,Indianola (WA),47.755476,-122.489378,7938,25.8403113768,,
63282,Nipomo (CA),35.031893,-120.502128,15882,18.4666152267,,
90379,Vernon (TX),34.149981,-99.298435,10572,14.3174542739,,
01198,Alderson (WV),37.727925,-80.649268,2632,3.43950421053,,
46972,Lake of the Woods (VA),38.342756,-77.761272,9231,19.1633220284,,
86599,Tampa--St. Petersburg (FL),28.006248,-82.5141,2441770,2478.58754173,97963987.968,9689.0
07824,Biscoe (NC),35.371683,-79.784142,2821,9.16596792248,,
10621,Brookings (OR),42.052622,-124.268979,10915,18.1765365583,,
05194,Barnwell (SC),33.24861,-81.361274,3949,9.37575695942,,
49258,Lewisburg (TN),35.450048,-86.795882,10464,19.0467725634,,
33166,Gibson City (IL),40.464007,-88.372994,3615,5.11781650602,,
34273,Grand Junction (CO),39.089093,-108.567342,128124,204.085883118,3165579.648,713.0
90082,Valley--Lanett (AL--GA),32.832025,-85.187242,20760,60.9242903194,,
78202,Salem (OH),40.901488,-80.839751,18617,30.0101922345,,
14455,Cashmere (WA),47.519854,-120.491318,4725,7.3167164117,,
22960,DeKalb (IL),41.954681,-88.726242,68545,66.7880234012,1709123.328,347.0
94645,Wewoka (OK),35.14974,-96.491502,3071,4.02484152346,,
12349,Caldwell (TX),30.531315,-96.700624,4012,7.87874383164,,
85168,Story City (IA),42.188369,-93.587194,3311,3.78656261731,,
62974,New Richmond (WI),45.11376,-92.535631,8275,10.7225507768,,
57368,Millsboro (PA),39.986029,-79.978244,3728,6.67957933656,,
53686,Manchester (IA),42.492491,-91.455071,5032,6.81943869451,,
36396,Hamilton (AL),34.138791,-87.998586,3207,10.797660432,,
59745,Mountain House (CA),37.776637,-121.546668,9616,3.71663293833,,
41077,Immokalee (FL),26.422586,-81.438025,23160,22.8954948954,,
14023,Carrollton (GA),33.591427,-85.043487,42872,116.813643752,,
71938,Prairie View (TX),30.085925,-95.99522,5569,12.9395805992,,
04465,Avenal (CA),35.993168,-120.126356,15486,7.91241367708,,
44020,Karnes City (TX),28.886855,-97.899402,3015,4.87694761176,,
33612,Glenville (WV),38.933945,-80.814534,3415,4.33046012048,,
18235,Clyde (OH),41.304327,-82.982461,6039,8.42782131103,,
52876,Macon (MO),39.743122,-92.470522,5014,7.7673743429,,
57304,Millersburg (PA),40.540889,-76.953564,4540,5.52444463935,,
45397,Kinston (NC),35.283028,-77.61376,29083,82.7527101133,,
04843,Baltimore (MD),39.234099,-76.64776,2203663,1857.11212469,84878411.904,7361.0
14158,Carson City (NV),39.155541,-119.753121,58079,59.7950555033,1689811.2,309.0
97534,Yankton (SD),42.886512,-97.395002,14637,14.2501145831,,
63379,Nome (AK),64.497169,-165.392923,3222,2.69358763475,,
40591,Hugoton (KS),37.175347,-101.345037,3936,4.27089039394,,
09298,Boulder (CO),40.027135,-105.23905,114591,84.1409437405,3191329.152,422.0
62488,New Lexington (OH),39.716784,-82.20666,4940,5.06860673193,,
29278,Farmington (NM),36.746471,-108.162067,53049,90.3620951815,2275612.416,561.0
54486,Marietta (OH--WV),39.407916,-81.446324,22428,46.6845356888,,
39673,Homer (LA),32.787881,-93.064534,3034,8.11702273779,,
00577,Adrian (MI),41.914086,-84.049778,44823,62.2192843746,,
28117,Eugene (OR),44.065995,-123.076636,247421,224.689238536,6982943.616,1071.0
24067,Diboll (TX),31.190929,-94.781829,4461,7.79068423589,,
85843,Superior (AZ),33.28631,-111.104654,2844,3.27374497146,,
11872,Burnt Store Marina (FL),26.773825,-82.043161,3061,8.15069258323,,
33760,Golden Beach (MD),38.48763,-76.717299,4452,11.831065688,,
02710,Apalachicola (FL),29.751831,-84.909118,3691,7.23642678028,,
85762,Sunbury (PA),40.891482,-76.806194,29541,43.9754081254,,
14806,Cedartown (GA),34.010658,-85.250283,12502,22.4085771306,,
70885,Portageville (MO),36.430699,-89.701042,3151,3.98599170181,,
44155,Kearney (MO),39.362107,-94.358314,7368,9.18927781547,,
33193,Giddings (TX),30.183156,-96.932403,5030,7.4928356032,,
68196,Pearisburg (VA),37.332731,-80.716029,2884,8.37084157261,,
67618,Park City (UT),40.690093,-111.511614,13352,31.243026575,,
84412,Staples (MN),46.361689,-94.794579,2791,3.54569372305,,
26794,Elkhart (IN--MI),41.658247,-85.926438,143592,237.926667768,5732483.328,1004.0
14482,Casper (WY),42.836277,-106.320225,64548,78.5854192438,1799246.592,477.0
85600,Sumiton (AL),33.742587,-87.042961,4043,17.4513398874,,
36082,Guthrie (OK),35.878387,-97.419131,8191,13.7683767945,,
78553,San Angelo (TX),31.440632,-100.46049,92984,120.890285038,2858194.944,676.0
39052,Hilo (HI),19.703603,-155.087872,43925,63.5220483941,,
38026,Hebbronville (TX),27.310182,-98.680198,4378,4.34082007292,,
48728,Lebanon--Hanover (NH--VT),43.64206,-72.314333,25690,54.270610864,,
62623,New Martinsville (WV--OH),39.637767,-80.866701,6138,10.5542015496,,
41671,Iron Mountain--Kingsford (MI--WI),45.803707,-88.035155,19228,46.2649576149,,
17938,Clinton (IA--IL),41.841691,-90.203302,32332,42.7192638919,,
24329,Dodge Center (MN),44.030103,-92.855092,2641,3.98858168992,,
93241,Wayne (NE),42.235603,-97.014467,5557,4.65679862238,,
14374,Caruthersville (MO),36.185441,-89.665252,5786,7.3918260669,,
04006,Attica (NY),42.873714,-78.271755,6828,5.82747324826,,
57817,Mitchell (SD),43.714942,-98.029047,14955,17.6922087817,,
05842,Bayard (NM),32.764665,-108.140268,4309,6.98260794547,,
69832,Placerville--Diamond Springs (CA),38.721711,-120.771945,29700,67.5831497511,,
58721,Monticello (GA),33.303192,-83.685989,2535,5.0608367676,,
87058,Temple (TX),31.094257,-97.419595,90390,140.128716722,12704161.536,850.0
68228,Pecan Acres (TX),33.00562,-97.509175,5269,14.9934411707,,
47530,Lancaster (PA),40.099901,-76.31515,402004,641.094576975,11110910.976,1731.0
63579,North Conway (NH),44.015091,-71.117129,4685,20.2278071417,,
01171,Albuquerque (NM),35.141344,-106.62889,741318,648.970730819,24408920.448,2543.0
76312,Roseau (MN),48.843826,-95.76072,2763,6.50087015694,,
40078,Hopkinsville (KY),36.857904,-87.498507,32491,52.1545905778,,
83210,South Fallsburg (NY),41.724769,-74.617933,3388,8.62984038364,,
34003,Gothenburg (NE),40.931528,-100.159861,3515,4.7862980279,,
66673,Oxnard (CA),34.251073,-119.204029,367260,218.553556703,12438619.776,1264.0
14698,Cedar City (UT),37.694517,-113.100443,33200,43.4315106222,,
14570,Castle Rock (WA),46.271855,-122.903918,2514,6.16935167882,,
52741,McMinnville (OR),45.213929,-123.174289,38970,38.1298049604,,
11053,Brunswick (MD--VA),39.311176,-77.628603,8495,17.3451503749,,
50365,Littlefield (TX),33.919353,-102.333468,5914,6.48792021639,,
29980,Florence (AZ),33.061006,-111.376357,16586,7.49024561509,,
18019,Clinton (OK),35.510138,-98.976674,8426,9.13488806516,,
03115,Arkadelphia (AR),34.124379,-93.067873,10491,15.0089810994,,
59410,Morristown (TN),36.197981,-83.340893,59036,154.990068499,2494483.2,512.0
34397,Granger (WA),46.344245,-120.19148,3048,2.27141957276,,
54118,Mansfield (PA),41.809807,-77.078316,4152,5.33537550729,,
79336,Santa Cruz (CA),37.052331,-121.99896,163703,151.130986214,5624657.28,447.0
66276,Otisville (NY),41.495507,-74.521731,4207,12.7013016931,,
29698,Filer (ID),42.565858,-114.61315,2639,2.9318665409,,
24256,Discovery Bay (CA),37.902207,-121.611672,14044,12.2040239759,,
95077,Wichita (KS),37.67958,-97.327301,472870,556.174046814,17823484.8,2988.0
58438,Monterey (TN),36.142104,-85.258432,3010,7.41254597178,,
77841,St. Marys (KS),39.195239,-96.066729,2669,2.73502744451,,
14779,Cedar Springs (MI),43.219408,-85.553023,3579,4.96500720751,,
83656,Spencer (WV),38.810979,-81.361809,2986,5.09968658925,,
68536,Peotone (IL),41.330733,-87.796345,4172,4.86399767121,,
15994,Cheraw (SC),34.692689,-79.914,8160,16.3065651427,,
34462,Granite Falls (MN),44.809871,-95.539515,2842,5.16961626823,,
36541,Hammonton (NJ),39.632765,-74.790119,13152,23.1285938253,,
77203,St. Anthony (ID),43.962944,-111.681289,3702,4.80960792089,,
31478,Fraser (CO),39.93599,-105.798879,2583,5.79121341471,,
72019,Premont (TX),27.358853,-98.125044,2620,2.7324374564,,
35731,Groesbeck (TX),31.520928,-96.528531,3948,4.82773783767,,
79444,Santa Paula (CA),34.353729,-119.068933,29742,11.4373874952,,
34138,Graham (TX),33.100905,-98.579295,9041,12.5096425729,,
34651,Grayson (KY),38.336339,-82.926036,5716,13.8642063546,,
87463,Thomson (GA),33.472559,-82.499905,8540,15.9724566764,,
15427,Charleston (MS),34.007653,-90.055166,2930,4.98054713618,,
48826,Lee's Summit (MO),38.898133,-94.375685,85081,107.020898707,,
27070,Ellsworth (ME),44.538621,-68.427748,2805,7.22606682784,,
58843,Monticello (NY),41.66195,-74.694949,7868,11.2819882086,,
91594,Walworth (WI),42.539747,-88.580296,4383,9.18150785114,,
51904,Lucasville (OH),38.884861,-82.965121,2931,5.44933498415,,
89785,Utica (NY),43.094718,-75.276013,117328,161.589358204,6636934.656,1195.0
06355,Belfast (ME),44.423628,-69.005594,3358,6.85569852806,,
25813,East Quincy (CA),39.948709,-120.940941,2674,5.78344345038,,
91351,Walkerton (IN),41.453946,-86.496017,3035,7.11210735098,,
